gsc_col-xs-12 src,assured,photoNumber,imageTransition src,views,imageTransition src 2,model_year,company,model,variant,distance_covered,type,gear,price,fixedpriceText,emitextCard,emitextCard 2,emitextCard 3,place
https://images10.gaadicdn.com/usedcar_image/original/VCC_1218349_24_1631446209.jpg,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,37,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Maruti,Ignis,,"31,758 kms",Petrol,manual,"4,78,000",,EMI,@,"? 11,435",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1264885_24_1635660616_1290035_24_1638255919.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,86,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2013,Hyundai,i20,,"78,703 kms",Petrol,manual,"3,35,000",,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1237905_24_1633248145.jpg,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,184,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2013,Maruti,Alto,800,"87,140 kms",Petrol,manual,"1,75,000",,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1244301_24_1633776384.jpg,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,75,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2012,Hyundai,i10,,"42,284 kms",Petrol,manual,"2,32,500",,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1229936_24_1632466391.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,170,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Wagon,R,"60,793 kms",Petrol,manual,"3,28,000",Fixed Price,EMI,@,"? 13,966",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1228250_24_1632305743_1252990_24_1634626730.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,72,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2019,Maruti,Alto,800,"25,949 kms",Petrol,manual,"2,99,000",,EMI,@,"? 6,055",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1264565_24_1635594746.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,171,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2012,Hyundai,i20,,"97,927 kms",Petrol,manual,"3,00,000",,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1298808_24_1639043694.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,41,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Baleno,,"49,335 kms",Petrol,manual,"4,50,000",Fixed Price,EMI,@,"? 36,079",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1264031_24_1635578433.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,96,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Honda,Brio,,"64,638 kms",Petrol,manual,"2,95,000",,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1314775_24_1640502498.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,71,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Hyundai,i20,,"64,390 kms",Diesel,manual,"4,80,000",Fixed Price,EMI,@,"? 14,452",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1168549_24_1626502562_1275006_24_1636804119.jpg,CarDekho Assured,16,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,26,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Ciaz,,"79,970 kms",Diesel,manual,"5,40,000",Fixed Price,EMI,@,"? 22,992",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2976627/20211227101158.DPOZEAYO/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,71,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2011,Hyundai,i10,,"55,107 kms",Petrol,automatic,"2,45,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,95,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Mahindra,XUV500,,"1,04,396 kms",Diesel,manual,"6,45,000",,EMI,@,"? 51,713",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,127,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,WR-V,,"63,878 kms",Petrol,manual,"5,75,000",,EMI,@,"? 17,313",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,104,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Swift,,"61,587 kms",Diesel,manual,"4,35,000",,EMI,@,"? 13,098",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,21,https://stimg.cardekho.com/pwa/img/spacer3x2.png,144,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Maruti,Alto,,"28,136 kms",Petrol,manual,"1,95,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,8,https://stimg.cardekho.com/pwa/img/spacer3x2.png,46,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,Creta,,"1,19,175 kms",Diesel,manual,"8,00,000",,EMI,@,"? 64,140",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,22,https://stimg.cardekho.com/pwa/img/spacer3x2.png,25,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Swift,,"1,00,976 kms",Diesel,manual,"3,70,000",,EMI,@,"? 29,665",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,40,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Baleno,,"48,152 kms",Diesel,manual,"5,40,000",,EMI,@,"? 12,918",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,74,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Volkswagen,Vento,,"65,590 kms",Diesel,automatic,"4,70,000",,EMI,@,"? 37,683",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,23,https://stimg.cardekho.com/pwa/img/spacer3x2.png,53,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Volkswagen,Vento,,"72,541 kms",Petrol,manual,"2,91,000",Fixed Price,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,30,https://stimg.cardekho.com/pwa/img/spacer3x2.png,58,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,Swift,,"84,804 kms",Diesel,manual,"3,07,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,49,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Vitara,Brezza,"45,056 kms",Diesel,manual,"6,80,000",,EMI,@,"? 16,267",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,129,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Renault,KWID,,"76,179 kms",Petrol,manual,"2,23,000",Fixed Price,EMI,@,"? 9,495",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,31,https://stimg.cardekho.com/pwa/img/spacer3x2.png,132,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,i20,,"40,960 kms",Petrol,manual,"5,31,800",Fixed Price,EMI,@,"? 12,722",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,203,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Toyota,Etios,Liva,"79,781 kms",Diesel,manual,"3,51,000",,EMI,@,"? 28,142",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,25,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,Ciaz,,"38,438 kms",Diesel,manual,"4,50,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,18,https://stimg.cardekho.com/pwa/img/spacer3x2.png,61,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,Swift,,"67,732 kms",Petrol,manual,"3,36,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,118,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,WR-V,,"39,915 kms",Petrol,manual,"6,10,000",,EMI,@,"? 18,367",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,30,https://stimg.cardekho.com/pwa/img/spacer3x2.png,70,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Hyundai,i20,,"38,356 kms",Petrol,manual,"2,44,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,31,https://stimg.cardekho.com/pwa/img/spacer3x2.png,124,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Honda,Brio,,"88,589 kms",Petrol,manual,"2,80,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,94,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,Swift,Dzire,"66,553 kms",Petrol,manual,"3,85,000",,,,,Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2976627/20211227101158.DPOZEAYO/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,71,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2011,Hyundai,i10,,"55,107 kms",Petrol,automatic,"2,45,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,46,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Swift,,"88,976 kms",Diesel,manual,"3,05,000",,EMI,@,"? 24,454",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,137,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Maruti,Alto,K10,"54,644 kms",Petrol,manual,"1,75,000",Fixed Price,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,22,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,Swift,Dzire,"67,672 kms",Diesel,manual,"2,99,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,95,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Volkswagen,Vento,,"91,009 kms",Petrol,automatic,"3,35,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,135,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Maruti,Swift,Dzire,"93,184 kms",Petrol,manual,"2,57,000",Fixed Price,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,126,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Celerio,,"54,210 kms",Petrol,manual,"3,80,000",,EMI,@,"? 9,091",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,58,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Swift,,"49,177 kms",Petrol,manual,"4,60,000",,EMI,@,"? 13,850",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,75,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Honda,Brio,,"99,649 kms",Petrol,manual,"2,40,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,154,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Wagon,R,"39,154 kms",Petrol,manual,"3,35,000",,EMI,@,"? 14,264",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Alto,800,"25,312 kms",Petrol,manual,"2,70,000",,EMI,@,"? 8,130",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,118,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Volkswagen,Vento,,"76,177 kms",Diesel,manual,"4,25,000",,EMI,@,"? 34,075",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,21,https://stimg.cardekho.com/pwa/img/spacer3x2.png,136,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Honda,City,,"90,143 kms",Diesel,manual,"3,90,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,53,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,i20,Active,"45,452 kms",Petrol,manual,"4,60,000",,EMI,@,"? 19,586",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,82,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Vitara,Brezza,"1,16,113 kms",Diesel,manual,"5,80,000",,EMI,@,"? 17,463",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1249354_24_1634212164.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,41,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Ford,Ecosport,,"48,956 kms",Petrol,manual,"6,25,000",,EMI,@,"? 18,818",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1229051_24_1632386928_1247509_24_1634040986.jpg,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,70,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Maruti,Swift,Dzire,"1,32,223 kms",Diesel,manual,"4,60,000",,EMI,@,"? 13,850",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2967090/20220103105829.WAV3XLQG/closeups/cu-1.jpg,CarDekho Assured,31,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,35,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Maruti,Alto,K10,"16,023 kms",Petrol,manual,"3,45,000",Fixed Price,EMI,@,"? 8,254",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1249469_24_1634216268.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,140,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2015,Hyundai,Grand,i10,"81,914 kms",Diesel,manual,"3,01,500",,EMI,@,"? 24,173",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2966726/20211230154134.7IN3X70Y/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,64,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Maruti,Swift,,"40,778 kms",Petrol,manual,"5,20,000",,EMI,@,"? 10,530",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1241861_24_1633589932.jpg,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,41,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Swift,Dzire,"78,192 kms",Diesel,automatic,"5,13,500",,EMI,@,"? 21,864",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1249354_24_1634212164.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,41,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Ford,Ecosport,,"48,956 kms",Petrol,manual,"6,25,000",,EMI,@,"? 18,818",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1229051_24_1632386928_1247509_24_1634040986.jpg,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,70,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Maruti,Swift,Dzire,"1,32,223 kms",Diesel,manual,"4,60,000",,EMI,@,"? 13,850",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2967090/20220103105829.WAV3XLQG/closeups/cu-1.jpg,CarDekho Assured,31,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,35,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Maruti,Alto,K10,"16,023 kms",Petrol,manual,"3,45,000",Fixed Price,EMI,@,"? 8,254",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1249469_24_1634216268.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,140,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2015,Hyundai,Grand,i10,"81,914 kms",Diesel,manual,"3,01,500",,EMI,@,"? 24,173",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2966726/20211230154134.7IN3X70Y/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,64,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Maruti,Swift,,"40,778 kms",Petrol,manual,"5,20,000",,EMI,@,"? 10,530",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1241861_24_1633589932.jpg,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,41,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Swift,Dzire,"78,192 kms",Diesel,automatic,"5,13,500",,EMI,@,"? 21,864",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,53,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Swift,Dzire,"64,481 kms",Petrol,manual,"4,90,000",,EMI,@,"? 14,754",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,29,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Ciaz,,"1,18,471 kms",Diesel,manual,"4,95,000",,EMI,@,"? 39,687",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,2,https://stimg.cardekho.com/pwa/img/spacer3x2.png,63,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,Grand,i10,"40,280 kms",Petrol,manual,"4,65,000",,EMI,@,"? 11,124",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,193,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mahindra,TUV,300,"93,893 kms",Diesel,automatic,"5,50,000",,EMI,@,"? 23,418",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,44,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Vitara,Brezza,"1,25,683 kms",Diesel,manual,"5,99,000",Fixed Price,EMI,@,"? 25,504",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,92,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,Swift,Dzire,"87,716 kms",Diesel,manual,"2,97,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,59,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Swift,,"61,579 kms",Diesel,manual,"4,21,000",,EMI,@,"? 12,676",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,85,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Hyundai,i10,,"76,591 kms",Petrol,manual,"2,25,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,65,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Honda,Jazz,,"68,107 kms",Petrol,manual,"2,21,500",Fixed Price,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1244869_24_1633843552_1294385_24_1638617928.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,158,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2015,Maruti,Swift,,"89,396 kms",Diesel,manual,"3,75,000",,EMI,@,"? 30,066",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1239016_24_1633345487_1247484_24_1634040067.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,136,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Mahindra,XUV500,,"1,09,190 kms",Diesel,manual,"9,50,000",,EMI,@,"? 28,603",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2962445/20220102185156.SM4O4HD3/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,46,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Wagon,R,"1,15,748 kms",Petrol,manual,"3,06,000",,EMI,@,"? 13,029",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2962447/20211227095635.LHBH4KRY/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,100,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2019,Ford,Figo,,"28,638 kms",Petrol,manual,"5,30,000",,EMI,@,"? 10,732",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2962458/20211230155542.LUSWTL9M/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,23,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Hyundai,Grand,i10,"14,018 kms",Petrol,manual,"5,05,000",,EMI,@,"? 15,205",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1244874_24_1633844771.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,54,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2012,Maruti,Swift,,"97,358 kms",Petrol,manual,"3,05,000",,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1243516_24_1633695347.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,124,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Vitara,Brezza,"80,291 kms",Diesel,manual,"5,95,000",,EMI,@,"? 25,334",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1243341_24_1633690576.jpg,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,16,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2014,Maruti,Swift,Dzire,"64,752 kms",Diesel,manual,"4,12,000",Fixed Price,,,,Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_1232476_24_1632645927.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,69,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Baleno,,"47,156 kms",Petrol,manual,"4,37,000",,EMI,@,"? 18,606",Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,339,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Mahindra,Thar,,"45,495 kms",Diesel,manual,"4,25,000",,,,,Noida
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,12,https://stimg.cardekho.com/pwa/img/spacer3x2.png,252,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,City,,"37,394 kms",Petrol,manual,"6,30,000",,EMI,@,"? 26,824",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1244869_24_1633843552_1294385_24_1638617928.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,158,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2015,Maruti,Swift,,"89,396 kms",Diesel,manual,"3,75,000",,EMI,@,"? 30,066",Noida
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1239016_24_1633345487_1247484_24_1634040067.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,136,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Mahindra,XUV500,,"1,09,190 kms",Diesel,manual,"9,50,000",,EMI,@,"? 28,603",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2962445/20220102185156.SM4O4HD3/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,46,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Wagon,R,"1,15,748 kms",Petrol,manual,"3,06,000",,EMI,@,"? 13,029",Noida
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2962447/20211227095635.LHBH4KRY/closeups/cu-1.jpg,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,100,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2019,Ford,Figo,,"28,638 kms",Petrol,manual,"5,30,000",,EMI,@,"? 10,732",Noida
